filmId,title,genre,producer,actor,rating
240832,Lucy,Action,Virginie Besson-Silla,Morgan Freeman,6
192132,Palo Alto,Drama,Vince Jolivette,James Franco,6
59981,Legends of Oz: Dorothy's Return,Animation,Roland Carroll,Hugh Dancy,6
59981,Legends of Oz: Dorothy's Return,Animation,Roland Carroll,Patrick Stewart,6
158936,Interior. Leather Bar.,Drama,James Franco,James Franco,6
260202,Turks & Caicos,Thriller,Celia Duval,Christopher Walken,6
200505,Draft Day,Drama,Ivan Reitman,Kevin Costner,6
145220,Muppets Most Wanted,Comedy,David Hoberman,Stanley Tucci,6
145220,Muppets Most Wanted,Comedy,David Hoberman,Tom Hiddleston,6
145220,Muppets Most Wanted,Comedy,David Hoberman,James McAvoy,6
157834,The Zero Theorem,Drama,Nicolas Chartier,Matt Damon,6
157834,The Zero Theorem,Drama,Nicolas Chartier,Christoph Waltz,6
137321,Winter's Tale,Drama,Akiva Goldsman,Russell Crowe,6
137321,Winter's Tale,Drama,Akiva Goldsman,Colin Farrell,6
157847,Joe,Drama,Lisa Muskat,Nicolas Cage,6
210047,Cold Comes the Night,Crime,Mynette Louie,Bryan Cranston,6
13470,Bury My Heart At Wounded Knee,TV Movie,Clara George,J.K. Simmons,6
260202,Turks & Caicos,Thriller,Celia Duval,Ralph Fiennes,6
13934,Mater and the Ghostlight,Animation,Mark Nielsen,Owen Wilson,6
192102,3 Days to Kill,Action,Luc Besson,Kevin Costner,6
256731,Bad Country,Drama,Chris Brinker,Willem Dafoe,6
242042,Barefoot,Comedy,Lisa Demetree,J.K. Simmons,6
177494,Veronica Mars,Comedy,Rob Thomas,James Franco,6
86834,Noah,Drama,Arnon Milchan,Anthony Hopkins,6
86834,Noah,Drama,Arnon Milchan,Russell Crowe,6
145220,Muppets Most Wanted,Comedy,David Hoberman,Christoph Waltz,6
220286,Grand Piano,Thriller,Rodrigo Cortés,John Cusack,6
260339,Salting the Battlefield,Action,Celia Duval,Ralph Fiennes,6
192149,The Two Faces of January,Thriller,Tom Sternberg,Viggo Mortensen,6
188161,A Million Ways to Die in the West,Comedy,Jason Clark,Ewan McGregor,6
38654,When Eight Bells Toll,Action,Elliott Kastner,Anthony Hopkins,6
239678,This Is Where I Leave You,Drama,Jeffrey Levine,Jason Bateman,6
227300,Stretch,Action,Tracy Falco,Chris Pine,6
262543,Automata,Thriller,Antonio Banderas,Javier Bardem,6
262543,Automata,Thriller,Antonio Banderas,Antonio Banderas,6
152745,As I Lay Dying,Drama,Vince Jolivette,James Franco,6
244761,The Captive,Drama,Simone Urdl,Ryan Reynolds,6
264656,The Homesman,Western,Luc Besson,Tommy Lee Jones,6
146381,Justin and the Knights of Valour,Animation,Antonio Banderas,Antonio Banderas,6
289727,The Rewrite,Romance,Liz Glotzer,J.K. Simmons,6
87492,Foxcatcher,Drama,Anthony Bregman,Mark Ruffalo,6
87492,Foxcatcher,Drama,Anthony Bregman,Steve Carell,6
87492,Foxcatcher,Drama,Anthony Bregman,Channing Tatum,6
171274,Inherent Vice,Comedy,Paul Thomas Anderson,Joaquin Phoenix,6
171274,Inherent Vice,Comedy,Paul Thomas Anderson,Benicio del Toro,6
171274,Inherent Vice,Comedy,Paul Thomas Anderson,Owen Wilson,6
157829,The Disappearance of Eleanor Rigby: Them,Drama,Cassandra Kulukundis,James McAvoy,6
147441,Exodus: Gods and Kings,Adventure,Peter Chernin,Ben Kingsley,6
136835,No Good Deed,Crime,William Packer,Idris Elba,6
192145,Third Person,Drama,Paul Haggis,James Franco,6
188161,A Million Ways to Die in the West,Comedy,Jason Clark,Ryan Reynolds,6
188161,A Million Ways to Die in the West,Comedy,Jason Clark,Jamie Foxx,6
175541,Black Nativity,Drama,T.D. Jakes,Forest Whitaker,6
94671,Jayne Mansfield's Car,Drama,Geyer Kosinski,Robert Duvall,6
157851,Maps to the Stars,Drama,Saïd Ben Saïd,John Cusack,6
91314,Transformers: Age of Extinction,Science Fiction,Don Murphy,Mark Wahlberg,6
91314,Transformers: Age of Extinction,Science Fiction,Don Murphy,John Goodman,6
192145,Third Person,Drama,Paul Haggis,Adrien Brody,6
91314,Transformers: Age of Extinction,Science Fiction,Don Murphy,Stanley Tucci,6
184315,Hercules,Action,Beau Flynn,Dwayne Johnson,6
157849,A Most Wanted Man,Thriller,Andrea Calderwood,Willem Dafoe,6
227156,The Giver,Drama,Jeff Bridges,Jeff Bridges,6
189,Sin City: A Dame to Kill For,Crime,Robert Rodriguez,Joseph Gordon-Levitt,6
174326,A Birder's Guide to Everything,Comedy,Kirsten Duncan Fuller,Ben Kingsley,6
56364,The Pyx,Crime,Julian Roffman,Christopher Plummer,6
204922,Before I Go to Sleep,Mystery,Mark Gill,Colin Firth,6
152790,The Angriest Man in Brooklyn,Drama,Bob Cooper,Peter Dinklage,6
274854,The Last Witch Hunter,Fantasy,Vin Diesel,Michael Caine,6
297761,Suicide Squad,Action,Charles Roven,Ben Affleck,6
214756,Ted 2,Comedy,Scott Stuber,Morgan Freeman,6
340945,USS Indianapolis: Men of Courage,Action,Richard Rionda Del Castro,Nicolas Cage,6
329718,Finding Altamira,Drama,Andy Paterson,Antonio Banderas,6
207932,Inferno,Thriller,Brian Grazer,Tom Hanks,6
326285,American Pastoral,Drama,Tom Rosenberg,Ewan McGregor,6
336445,Army of One,Comedy,Jeremy Steckler,Nicolas Cage,6
259695,Live by Night,Crime,Ben Affleck,Ben Affleck,6
406431,The Hurt Business,Documentary,Edwin Mejia,Kevin Costner,6
311324,The Great Wall,Action,Jon Jashni,Matt Damon,6
311324,The Great Wall,Action,Jon Jashni,Willem Dafoe,6
356305,Why Him?,Comedy,Ben Stiller,Bryan Cranston,6
356305,Why Him?,Comedy,Ben Stiller,James Franco,6
324542,Sleepless,Action,Adam C. Stone,Jamie Foxx,6
47971,xXx: Return of Xander Cage,Action,Neal H. Moritz,Samuel L. Jackson,6
256569,Trespass Against Us,Action,Alastair Siddons,Michael Fassbender,6
293167,Kong: Skull Island,Action,Thomas Tull,Samuel L. Jackson,6
149459,Going Down in Morocco,Comedy,José Luis García Sánchez,Antonio Banderas,6
331583,The Whole Truth,Drama,Anthony Bregman,Keanu Reeves,6
283366,Miss Peregrine's Home for Peculiar Children,Drama,Peter Chernin,Samuel L. Jackson,6
296524,Deepwater Horizon,Drama,Lorenzo di Bonaventura,Mark Wahlberg,6
223702,Sausage Party,Adventure,Megan Ellison,James Franco,6
339397,Café Society,Comedy,Letty Aronson,Steve Carell,6
302699,Central Intelligence,Action,Scott Stuber,Dwayne Johnson,6
302699,Central Intelligence,Action,Scott Stuber,Jason Bateman,6
267192,Genius,Drama,James Bierman,Colin Firth,6
267192,Genius,Drama,James Bierman,Jude Law,6
333386,The Duel,Western,David Hoberman,Woody Harrelson,6
293167,Kong: Skull Island,Action,Thomas Tull,John Goodman,6
390512,The Phenom,Drama,Antonia Bogdanovich,Paul Giamatti,6
382079,Donald Trump's The Art of the Deal: The Movie,Comedy,Allison Hord,Johnny Depp,6
309886,Blood Father,Action,Chris Briggs,William H. Macy,6
32556,Jamie Foxx: I Might Need Security,Comedy,Drew Brown,Jamie Foxx,6
333484,The Magnificent Seven,Adventure,Roger Birnbaum,Denzel Washington,6
333484,The Magnificent Seven,Adventure,Roger Birnbaum,Chris Pratt,6
213681,Masterminds,Action,John Goldwyn,Owen Wilson,6
377264,Morgan,Horror,Mark Huffam,Paul Giamatti,6
390584,King Cobra,Crime,James Franco,James Franco,6
293167,Kong: Skull Island,Action,Thomas Tull,Tom Hiddleston,6
274857,King Arthur: Legend of the Sword,Action,Steve Clark-Hall,Jude Law,6
295693,The Boss Baby,Animation,Ramsey Ann Naito,Steve Buscemi,6
354287,War Machine,Comedy,Brad Pitt,Russell Crowe,6
354287,War Machine,Comedy,Brad Pitt,Ben Kingsley,6
76812,Black Butterfly,Thriller,Monika Bacardi,Antonio Banderas,6
341013,Atomic Blonde,Action,Charlize Theron,James McAvoy,6
341013,Atomic Blonde,Action,Charlize Theron,John Goodman,6
339987,The Exception,Drama,Judy Tossell,Christopher Plummer,6
335988,Transformers: The Last Knight,Action,Akiva Goldsman,Anthony Hopkins,6
354287,War Machine,Comedy,Brad Pitt,Brad Pitt,6
335988,Transformers: The Last Knight,Action,Akiva Goldsman,Mark Wahlberg,6
335988,Transformers: The Last Knight,Action,Akiva Goldsman,Steve Buscemi,6
335988,Transformers: The Last Knight,Action,Akiva Goldsman,Stanley Tucci,6
433630,Inconceivable,Thriller,Jonathan Baker,Nicolas Cage,6
460846,Security,Action,Jeffrey Greenstein,Ben Kingsley,6
460846,Security,Action,Jeffrey Greenstein,Antonio Banderas,6
378236,The Emoji Movie,Comedy,Michelle Raimo,Patrick Stewart,6
65662,Hit Me,Drama,Steven Shainberg,William H. Macy,6
335988,Transformers: The Last Knight,Action,Akiva Goldsman,John Goodman,6
223702,Sausage Party,Adventure,Megan Ellison,Paul Rudd,6
21038,Andersonville,War,David W. Rintels,William H. Macy,6
399019,The Beguiled,Drama,Sofia Coppola,Colin Farrell,6
346681,Wilson,Drama,Jared Goldman,Woody Harrelson,6
337844,In Dubious Battle,Drama,James Franco,Robert Duvall,6
337844,In Dubious Battle,Drama,James Franco,Bryan Cranston,6
337844,In Dubious Battle,Drama,James Franco,James Franco,6
336000,The Glass Castle,Drama,Erik Feig,Woody Harrelson,6
395992,Life,Horror,Bonnie Curtis,Jake Gyllenhaal,6
395992,Life,Horror,Bonnie Curtis,Ryan Reynolds,6
18221,Space Station 3D,Documentary,Toni Myers,Tom Cruise,6
305470,Power Rangers,Action,Brian Casentini,Bryan Cranston,6
126889,Alien: Covenant,Horror,David Giler,James Franco,6
397415,Vengeance: A Love Story,Action,Nicolas Cage,Nicolas Cage,6
305642,Ithaca,Drama,Janet Brenner,Tom Hanks,6
339846,Baywatch,Action,Michael Berk,Dwayne Johnson,6
321757,Punching Henry,Comedy,Rick Rosenthal,J.K. Simmons,6
40761,Revenge of the Creature,Horror,William Alland,Clint Eastwood,6
369697,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,Comedy,Oren Moverman,Steve Buscemi,6
126889,Alien: Covenant,Horror,David Giler,Michael Fassbender,6
223702,Sausage Party,Adventure,Megan Ellison,Edward Norton,6
291264,The Family Fang,Comedy,Nicole Kidman,Jason Bateman,6
291264,The Family Fang,Comedy,Nicole Kidman,Christopher Walken,6
274479,Joy,Drama,David O. Russell,Bradley Cooper,6
228066,Victor Frankenstein,Drama,John Davis,James McAvoy,6
325263,Journey to Space,Documentary,Don Kempf,Patrick Stewart,6
16366,Joseph: King of Dreams,Music,Ken Tsumura,Ben Affleck,6
352552,Hurricane of Fun: The Making of Wet Hot,Documentary,Jack Turner,Bradley Cooper,6
352552,Hurricane of Fun: The Making of Wet Hot,Documentary,Jack Turner,Paul Rudd,6
37923,Last Embrace,Thriller,Michael Taylor,Christopher Walken,6
274479,Joy,Drama,David O. Russell,Robert De Niro,6
296523,Man Down,Drama,Jon Burton,Gary Oldman,6
296100,The Night Before,Comedy,Seth Rogen,Joseph Gordon-Levitt,6
296100,The Night Before,Comedy,Seth Rogen,James Franco,6
284294,Time Out of Mind,Drama,Edward Walson,Steve Buscemi,6
295964,Burnt,Drama,Stacey Sher,Bradley Cooper,6
157843,Queen of the Desert,Drama,Michael Benaroya,James Franco,6
271736,The Program,Drama,Tim Bevan,Dustin Hoffman,6
324807,A Bigger Splash,Crime,Michael Costigan,Ralph Fiennes,6
300153,Life,Drama,Emile Sherman,Ben Kingsley,6
270487,"Hail, Caesar!",Comedy,Joel Coen,Ralph Fiennes,6
261036,Match,Family,Rick Rosenthal,Patrick Stewart,6
251471,A LEGO Brickumentary,Documentary,Justin Moore-Lewy,Jason Bateman,6
214756,Ted 2,Comedy,Scott Stuber,Mark Wahlberg,6
214756,Ted 2,Comedy,Scott Stuber,Patrick Stewart,6
211672,Minions,Family,Christopher Meledandri,Steve Carell,6
211672,Minions,Family,Christopher Meledandri,Geoffrey Rush,6
206647,Spectre,Action,Barbara Broccoli,Christoph Waltz,6
206647,Spectre,Action,Barbara Broccoli,Ralph Fiennes,6
206647,Spectre,Action,Barbara Broccoli,Daniel Craig,6
283700,Pasolini,History,Thierry Lounas,Willem Dafoe,6
41862,Freshman Orientation,Comedy,Dan Halsted,John Goodman,6
296099,Vacation,Comedy,Chris Bender,Chris Hemsworth,6
264999,Magic Mike XXL,Comedy,Nick Wechsler,Channing Tatum,6
282984,Irrational Man,Mystery,Letty Aronson,Joaquin Phoenix,6
283350,Before We Go,Drama,Chris Evans,Chris Evans,6
66799,Assault at West Point: The Court-Martial of Johnson Whittaker,TV Movie,Harry Moses,Samuel L. Jackson,6
7092,Van Helsing: The London Assignment,Action,John Kafka,Hugh Jackman,6
815,Animal Farm,Family,Greg Smith,Patrick Stewart,6
225728,Macbeth,History,Iain Canning,Michael Fassbender,6
74461,Knights of Badassdom,Adventure,Matt Wall,Peter Dinklage,6
270487,"Hail, Caesar!",Comedy,Joel Coen,George Clooney,6
250572,Break Point,Comedy,Jeremy Sisto,J.K. Simmons,6
301348,Elvis & Nixon,Comedy,Cassian Elwes,Kevin Spacey,6
292010,The Daughter,Drama,Jan Chapman,Geoffrey Rush,6
208091,Saving Norman,Drama,Lisa Barrett McGuire,Willem Dafoe,6
297806,I Saw the Light,Drama,Marc Abraham,Tom Hiddleston,6
342521,Keanu,Action,Peter Principato,Keanu Reeves,6
290595,The Huntsman: Winter's War,Action,Joe Roth,Chris Hemsworth,6
345874,Stealing Cars,Drama,Dan Keston,William H. Macy,6
301365,The Neon Demon,Thriller,Lene Børglum,Keanu Reeves,6
322240,Nine Lives,Fantasy,Luc Besson,Kevin Spacey,6
356298,Don't Think Twice,Comedy,Miranda Bailey,Ben Stiller,6
205588,Our Kind of Traitor,Thriller,Simon Cornwell,Ewan McGregor,6
323676,The Boss,Comedy,Will Ferrell,Peter Dinklage,6
333669,Bastille Day,Action,Philippe Rousselet,Idris Elba,6
153518,The Angry Birds Movie,Family,John Cohen,Peter Dinklage,6
153518,The Angry Birds Movie,Family,John Cohen,Sean Penn,6
270010,A Hologram for the King,Comedy,Uwe Schott,Tom Hanks,6
322240,Nine Lives,Fantasy,Luc Besson,Christopher Walken,6
270487,"Hail, Caesar!",Comedy,Joel Coen,Channing Tatum,6
146198,Triple 9,Action,Marc Butan,Woody Harrelson,6
291870,Dirty Grandpa,Comedy,Barry Josephson,Robert De Niro,6
346808,Momentum,Action,Donald A. Barton,Morgan Freeman,6
293646,The 33,Drama,Robert Katz,Antonio Banderas,6
339527,Solace,Crime,Claudia Bluemhuber,Anthony Hopkins,6
339527,Solace,Crime,Claudia Bluemhuber,Colin Farrell,6
336004,Heist,Crime,Robert Jones,Robert De Niro,6
219466,Dancing on the Edge,Drama,Nicky Kentish Barnes,John Goodman,6
348060,Antigang,Action,James Richardson,Jean Reno,6
300673,The Finest Hours,Action,James Whitaker,Chris Pine,6
80775,Away All Boats,War,Howard Christie,Clint Eastwood,6
340275,Chi-Raq,Music,Spike Lee,John Cusack,6
291868,My Life Directed by Nicolas Winding Refn,Documentary,Lene Børglum,Ryan Gosling,6
340816,Christmas Eve,Romance,Larry King,Patrick Stewart,6
83728,The Broken Tower,Drama,Caroline Aragon,James Franco,6
274167,Daddy's Home,Comedy,Will Ferrell,Mark Wahlberg,6
274167,Daddy's Home,Comedy,Will Ferrell,Will Ferrell,6
62768,Flying,Drama,Anthony Kramreither,Keanu Reeves,6
340275,Chi-Raq,Music,Spike Lee,Samuel L. Jackson,6
23048,Hot Tub Time Machine,Science Fiction,John Cusack,John Cusack,6
152760,The Monuments Men,War,George Clooney,John Goodman,6
152760,The Monuments Men,War,George Clooney,Bill Murray,6
39538,Contagion,Drama,Michael Shamberg,Jude Law,6
38543,Ironclad,Romance,Rick Benattar,Paul Giamatti,6
48231,A Dangerous Method,Drama,Jeremy Thomas,Michael Fassbender,6
48231,A Dangerous Method,Drama,Jeremy Thomas,Viggo Mortensen,6
42266,The Romantic Englishwoman,Drama,Daniel M. Angel,Michael Caine,6
10316,The Ides of March,Drama,George Clooney,George Clooney,6
10316,The Ides of March,Drama,George Clooney,Ryan Gosling,6
10316,The Ides of March,Drama,George Clooney,Paul Giamatti,6
49021,Killer Elite,Action,Sigurjón Sighvatsson,Robert De Niro,6
49021,Killer Elite,Action,Sigurjón Sighvatsson,Jason Statham,6
52451,The Three Musketeers,Adventure,Paul W.S. Anderson,Christoph Waltz,6
44754,Margaret,Drama,Sydney Pollack,Matt Damon,6
44754,Margaret,Drama,Sydney Pollack,Mark Ruffalo,6
9768,Cry-Baby,Comedy,Rachel Talalay,Willem Dafoe,6
44754,Margaret,Drama,Sydney Pollack,Jean Reno,6
39538,Contagion,Drama,Michael Shamberg,Bryan Cranston,6
39538,Contagion,Drama,Michael Shamberg,Matt Damon,6
58884,Sympathy for Delicious,Drama,Mark Ruffalo,Mark Ruffalo,6
48572,Red State,Horror,Jonathan Gordon,John Goodman,6
45243,The Hangover Part II,Comedy,Steve Bing,Paul Giamatti,6
59861,Larry Crowne,Comedy,Tom Hanks,Tom Hanks,6
59861,Larry Crowne,Comedy,Tom Hanks,Bryan Cranston,6
51540,Horrible Bosses,Comedy,Brett Ratner,Kevin Spacey,6
51540,Horrible Bosses,Comedy,Brett Ratner,Colin Farrell,6
51540,Horrible Bosses,Comedy,Brett Ratner,Jamie Foxx,6
51540,Horrible Bosses,Comedy,Brett Ratner,Jason Bateman,6
45156,A Little Bit of Heaven,Comedy,Neil Sacker,Peter Dinklage,6
49013,Cars 2,Animation,Denise Ream,Michael Caine,6
55846,Blitz,Crime,Donald Kushner,Jason Statham,6
59968,Our Idiot Brother,Comedy,Anthony Bregman,Hugh Dancy,6
59968,Our Idiot Brother,Comedy,Anthony Bregman,Paul Rudd,6
49520,The Change-Up,Comedy,Neal H. Moritz,Ryan Reynolds,6
49520,The Change-Up,Comedy,Neal H. Moritz,Jason Bateman,6
60309,The Conspirator,Crime,Bill Holderman,James McAvoy,6
58151,Fright Night,Horror,Michael De Luca,Colin Farrell,6
49013,Cars 2,Animation,Denise Ream,Owen Wilson,6
69668,Dream House,Drama,James G. Robinson,Daniel Craig,6
59108,Tower Heist,Action,Brian Grazer,Ben Stiller,6
88794,J. Edgar,Drama,Clint Eastwood,Leonardo DiCaprio,6
72545,Journey 2: The Mysterious Island,Adventure,Beau Flynn,Michael Caine,6
72545,Journey 2: The Mysterious Island,Adventure,Beau Flynn,Dwayne Johnson,6
73937,The Big Year,Comedy,Curtis Hanson,Owen Wilson,6
59962,This Means War,Action,Will Smith,Tom Hardy,6
59962,This Means War,Action,Will Smith,Chris Pine,6
49529,John Carter,Action,Colin Wilson,Bryan Cranston,6
49529,John Carter,Action,Colin Wilson,Willem Dafoe,6
59961,Safe House,Action,Scott Stuber,Ryan Reynolds,6
81025,Salmon Fishing in the Yemen,Drama,Paul Webster,Ewan McGregor,6
70436,The Raven,Crime,Aaron Ryder,John Cusack,6
62213,Dark Shadows,Comedy,Johnny Depp,Johnny Depp,6
76493,The Dictator,Comedy,Scott Rudin,Ben Kingsley,6
41154,Men in Black 3,Action,Walter F. Parkes,Tommy Lee Jones,6
58595,Snow White and the Huntsman,Adventure,Sam Mercer,Chris Hemsworth,6
70981,Prometheus,Science Fiction,Ridley Scott,Michael Fassbender,6
70981,Prometheus,Science Fiction,Ridley Scott,Idris Elba,6
57165,Wrath of the Titans,Adventure,Basil Iwanyk,Ralph Fiennes,6
45243,The Hangover Part II,Comedy,Steve Bing,Bradley Cooper,6
59961,Safe House,Action,Scott Stuber,Denzel Washington,6
118911,Hurry Sundown,Drama,Otto Preminger,Michael Caine,6
38407,Shanghai,Drama,Barry Mendel,John Cusack,6
30618,Bunraku,Thriller,Nava Levin,Woody Harrelson,6
65759,Happy Feet Two,Animation,George Miller,Matt Damon,6
65759,Happy Feet Two,Animation,George Miller,Brad Pitt,6
76163,The Expendables 2,Action,Kevin King Templeton,Jason Statham,6
101173,Coriolanus,Drama,John Logan,Ralph Fiennes,6
57157,Young Adult,Comedy,Jason Reitman,J.K. Simmons,6
65086,The Woman in Black,Drama,Brian Oliver,Tom Hardy,6
77866,Contraband,Thriller,Tim Bevan,Mark Wahlberg,6
70435,Haywire,Action,Ken Halsband,Michael Fassbender,6
70435,Haywire,Action,Ken Halsband,Ewan McGregor,6
70435,Haywire,Action,Ken Halsband,Antonio Banderas,6
70435,Haywire,Action,Ken Halsband,Channing Tatum,6
75579,Dad Savage,Crime,Robert Jones,Patrick Stewart,6
74998,Seeking Justice,Action,Tobey Maguire,Nicolas Cage,6
72431,Red Tails,Drama,Rick McCallum,Bryan Cranston,6
77866,Contraband,Thriller,Tim Bevan,J.K. Simmons,6
92591,Bernie,Comedy,Ginger Sledge,Matthew McConaughey,6
8967,The Tree of Life,Drama,Brad Pitt,Sean Penn,6
1865,Pirates of the Caribbean: On Stranger Tides,Adventure,Jerry Bruckheimer,Geoffrey Rush,6
27581,The Other Guys,Action,Will Ferrell,Samuel L. Jackson,6
27581,The Other Guys,Action,Will Ferrell,Mark Wahlberg,6
27581,The Other Guys,Action,Will Ferrell,Dwayne Johnson,6
27581,The Other Guys,Action,Will Ferrell,Will Ferrell,6
33195,Triage,Drama,Alan Moloney,Colin Farrell,6
23759,Centurion,Adventure,Robert Jones,Michael Fassbender,6
43549,The Experiment,Thriller,Bill Johnson,Forest Whitaker,6
43549,The Experiment,Thriller,Bill Johnson,Adrien Brody,6
27579,The American,Crime,George Clooney,George Clooney,6
41210,The Switch,Comedy,Albert Berger,Jason Bateman,6
23631,Machete,Action,Robert Rodriguez,Robert De Niro,6
4204,$5 a Day,Drama,Carol Baum,Christopher Walken,6
37645,22 Bullets,Action,Luc Besson,Jean Reno,6
38167,Eat Pray Love,Drama,Dede Gardner,Javier Bardem,6
38167,Eat Pray Love,Drama,Dede Gardner,James Franco,6
35019,Nanny McPhee and the Big Bang,Comedy,Tim Bevan,Ewan McGregor,6
35019,Nanny McPhee and the Big Bang,Comedy,Tim Bevan,Ralph Fiennes,6
39781,The Kids Are All Right,Comedy,Gary Gilbert,Mark Ruffalo,6
37834,Knight and Day,Action,Cathy Konrad,Tom Cruise,6
34769,Defendor,Drama,Nicholas Tabarrok,Woody Harrelson,6
35056,Date Night,Comedy,Shawn Levy,Mark Wahlberg,6
35056,Date Night,Comedy,Shawn Levy,Mark Ruffalo,6
35056,Date Night,Comedy,Shawn Levy,Steve Carell,6
35056,Date Night,Comedy,Shawn Levy,James Franco,6
13417,Kronk's New Groove,Animation,John A. Smith,John Goodman,6
34803,Death at a Funeral,Comedy,Chris Rock,Peter Dinklage,6
43939,I'm Still Here,Music,Joaquin Phoenix,Joaquin Phoenix,6
27004,Ca$h,Crime,Stephen Milburn Anderson,Chris Hemsworth,6
18516,Adam Resurrected,Drama,Ehud Bleiberg,Willem Dafoe,6
9543,Prince of Persia: The Sands of Time,Adventure,Jerry Bruckheimer,Jake Gyllenhaal,6
9543,Prince of Persia: The Sands of Time,Adventure,Jerry Bruckheimer,Ben Kingsley,6
37707,Splice,Horror,Guillermo del Toro,Adrien Brody,6
34544,The A-Team,Thriller,Iain Smith,Bradley Cooper,6
59231,The Rain People,Drama,Ronald Colby,Robert Duvall,6
34851,Predators,Action,Robert Rodriguez,Adrien Brody,6
20662,Robin Hood,Action,Brian Grazer,Russell Crowe,6
43939,I'm Still Here,Music,Joaquin Phoenix,Sean Penn,6
43939,I'm Still Here,Music,Joaquin Phoenix,Jamie Foxx,6
43939,I'm Still Here,Music,Joaquin Phoenix,Ben Stiller,6
39451,Little Fockers,Comedy,Robert De Niro,Owen Wilson,6
39451,Little Fockers,Comedy,Robert De Niro,Ben Stiller,6
40805,The Green Hornet,Action,Neal H. Moritz,Christoph Waltz,6
40805,The Green Hornet,Action,Neal H. Moritz,James Franco,6
46528,The Warrior's Way,Adventure,Barrie M. Osborne,Geoffrey Rush,6
15316,Good Time Max,Drama,Vince Jolivette,James Franco,6
48171,The Rite,Drama,Beau Flynn,Anthony Hopkins,6
39451,Little Fockers,Comedy,Robert De Niro,Dustin Hoffman,6
39513,Paul,Adventure,Tim Bevan,Jason Bateman,6
38050,The Adjustment Bureau,Science Fiction,George Nolfi,Matt Damon,6
27582,The Mechanic,Action,William Chartoff,Jason Statham,6
49494,The Eagle,Adventure,Duncan Kenworthy,Channing Tatum,6
42819,The City of Your Final Destination,Drama,Pierre Proner,Anthony Hopkins,6
49730,Red Riding Hood,Fantasy,Leonardo DiCaprio,Gary Oldman,6
46195,Rio,Animation,John C. Donkin,Jamie Foxx,6
1865,Pirates of the Caribbean: On Stranger Tides,Adventure,Jerry Bruckheimer,Johnny Depp,6
50725,Take Me Home Tonight,Comedy,James Whitaker,Chris Pratt,6
8967,The Tree of Life,Drama,Brad Pitt,Brad Pitt,6
39451,Little Fockers,Comedy,Robert De Niro,Robert De Niro,6
44129,The Company Men,Drama,Paula Weinstein,Kevin Costner,6
41216,Legend of the Guardians: The Owls of Ga'Hoole,Animation,Zareh Nalbandian,Geoffrey Rush,6
38031,You Will Meet a Tall Dark Stranger,Comedy,Letty Aronson,Anthony Hopkins,6
38031,You Will Meet a Tall Dark Stranger,Comedy,Letty Aronson,Antonio Banderas,6
22398,Tenderness,Crime,John Penotti,Russell Crowe,6
41733,Due Date,Comedy,Todd Phillips,Robert Downey Jr.,6
41733,Due Date,Comedy,Todd Phillips,Jamie Foxx,6
44048,Unstoppable,Action,Eric McLeod,Denzel Washington,6
41283,Faster,Crime,Martin Shafer,Dwayne Johnson,6
44048,Unstoppable,Action,Eric McLeod,Chris Pine,6
39210,Somewhere,Comedy,Sofia Coppola,Benicio del Toro,6
33996,Farewell,Thriller,Christophe Rossignon,Willem Dafoe,6
37710,The Tourist,Action,Roger Birnbaum,Johnny Depp,6
44982,13,Drama,Simon O Leary,Jason Statham,6
20526,TRON: Legacy,Adventure,Steven Lisberger,Jeff Bridges,6
44129,The Company Men,Drama,Paula Weinstein,Tommy Lee Jones,6
44129,The Company Men,Drama,Paula Weinstein,Ben Affleck,6
38357,Morning Glory,Comedy,J.J. Abrams,Harrison Ford,6
80321,Madagascar 3: Europe's Most Wanted,Animation,Mark Swift,Bryan Cranston,6
80321,Madagascar 3: Europe's Most Wanted,Animation,Mark Swift,Ben Stiller,6
88005,Seeking a Friend for the End of the World,Comedy,Steve Golin,Steve Carell,6
76170,The Wolverine,Action,Hugh Jackman,Hugh Jackman,6
76170,The Wolverine,Action,Hugh Jackman,Ian McKellen,6
76170,The Wolverine,Action,Hugh Jackman,Patrick Stewart,6
146216,RED 2,Action,Lorenzo di Bonaventura,Anthony Hopkins,6
160139,Night Train to Lisbon,Mystery,Kerstin Ramcke,Jeremy Irons,6
76285,Percy Jackson: Sea of Monsters,Adventure,Michael Barnathan,Stanley Tucci,6
113148,Prince Avalanche,Comedy,Lisa Muskat,Paul Rudd,6
109418,Grown Ups 2,Comedy,Jack Giarraputo,Steve Buscemi,6
59859,Kick-Ass 2,Action,Adam Bohling,Jim Carrey,6
115348,Paranoia,Drama,Scott Lambert,Gary Oldman,6
115348,Paranoia,Drama,Scott Lambert,Harrison Ford,6
115782,Jobs,Drama,Mark Hulme,J.K. Simmons,6
199373,The Frozen Ground,Thriller,50 Cent,John Cusack,6
199373,The Frozen Ground,Thriller,50 Cent,Nicolas Cage,6
47913,King of Texas,Western,Art Levinson,Patrick Stewart,6
77950,Turbo,Animation,Lisa Stewart,Paul Giamatti,6
77950,Turbo,Animation,Lisa Stewart,Ryan Reynolds,6
77950,Turbo,Animation,Lisa Stewart,Samuel L. Jackson,6
112200,Thanks for Sharing,Comedy,Leslie Urdang,Mark Ruffalo,6
116741,The Internship,Comedy,Vince Vaughn,Will Ferrell,6
